8,0.001134977874249998904682135147936605790164321660995483398437500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
12,0.000000501268090001322160144836981993110569533200759906321763992309570312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16,0.000000052853035096895584341621636024696750943974166148109361529350280761718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
20,0.000000005340930232001643981218970430200829180300559073657495900988578796386718750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
24,0.000000000463516807474135523992585529757409247564314824785469681955873966217041015625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
28,0.000000000003736928246978586811504647127252110179983224380606543491012416779994964599609375000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
32,0.000000000000215527295428270697271158662971254821913002358568789418313826899975538253784179687500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
36,0.000000000000003264553905852121882728289198116926577999355896936295451382648025173693895339965820312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
40,0.000000000000000293162289383006195597361913107302266646053315974837505386574321164516732096672058105468750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
44,0.000000000000000008502501683003819345242550739502074716944023787467635960846124021372816059738397598266601562500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
48,0.000000000000000000435848206031840550355666808560198976317392564273282655473717994709659251384437084197998046875000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
52,0.000000000000000000009424613998326689528324271620458502339029396120653446771060768316630174012971110641956329345703125000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
56,0.000000000000000000000628549089177961880049770681519653797702574605414462103033569097265687020126279094256460666656494140625000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
60,0.000000000000000000000014618884209136823854364945703240349550682943488785736838743011412750094635271125298459082841873168945312500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
64,0.000000000000000000000000855536332093039784157209475125080581597406517056976286721959413595142707187335417984286323189735412597656250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
