0.01000,2.0000000000000000000000000000000000000000
0.05895,2.0000000000000000000000000000000000000000
0.10789,2.0000000000000000000000000000000000000000
0.15684,1.9999999999999997779553950749686919152737
0.20579,1.9999999999999436006703490420477464795113
0.25474,1.9999999999958957275225657213013619184494
0.30368,1.9999999998589454985875590864452533423901
0.35263,1.9999999971329243120266028199694119393826
0.40158,1.9999999604714455703202702352427877485752
0.45053,1.9999995957341363261861033606692217290401
0.49947,1.9999967379474588025090042719966731965542
0.54842,1.9999782919396089653218950843438506126404
0.59737,1.9998768748269304396103507315274327993393
0.64632,1.9993895922811917298389516872703097760677
0.69526,1.9973009362769253982605732744559645652771
0.74421,1.9891653882104995965107718802755698561668
0.79316,1.9598081527838790982798400364117696881294
0.84211,1.8600105603339294191300723468884825706482
0.89105,1.5504150894132868732100405395613051950932
0.94000,0.8690286283858728033635543397394940257072
0.95000,0.7104920172278997858583693414402659982443
0.95101,0.6949579411101668435790656985773239284754
0.95202,0.6795457513745819522199553830432705581188
0.95303,0.6642633950154801514287328245700336992741
0.95404,0.6491185839220625641843298581079579889774
0.95505,0.6341187782960949759214486221026163548231
0.95606,0.6192711711370141314247916852764319628477
0.95707,0.6045826738639527020424679903953801840544
0.95808,0.5900599031354288870332425176457036286592
0.95909,0.5757091689182602944896416374831460416317
0.96010,0.5615364638477595704557643330190330743790
0.96111,0.5475474539115773309205792429565917700529
0.96212,0.5337474704797660063348985204356722533703
0.96313,0.5201415036939154301620646947412751615047
0.96414,0.5067341972185412934948089969111606478691
0.96515,0.4935298443485789388063267324469052255154
0.96616,0.4805323854577611686345051111857173964381
0.96717,0.4677454067640439694386600422149058431387
0.96818,0.4551721403801244902886935506103327497840
0.96919,0.4428154656095467656129471833992283791304
0.97020,0.4306779114419711507188992527517257258296
0.97121,0.4187616601949434858020993033278500661254
0.97222,0.4070685522439710379849486798775615170598
0.97323,0.3956000917779239345328790022904286161065
0.97424,0.3843574535127439739667920548527035862207
0.97525,0.3733414902931623258197646464395802468061
0.97626,0.3625527415095979311132623479352332651615
0.97727,0.3519914422556100208616669533512322232127
0.97828,0.3416575331501929269073514205956598743796
0.97929,0.3315506707487929083377764527540421113372
0.98030,0.3216702384671602521493127824214752763510
0.98131,0.3120153579429721379945306125591741874814
0.98232,0.3025849007615660779535460278566461056471
0.98333,0.2933775004739639369333303875464480370283
0.98434,0.2843915648377305371852230564400088042021
0.98535,0.2756252882139065829569801735487999394536
0.98636,0.2670766640563170812860960268153576180339
0.98737,0.2587434974328927661524346603982849046588
0.98838,0.2506234175222094573420861252088798210025
0.98939,0.2427138900321948733473931270054890774190
0.99040,0.2350122294918261522944646912947064265609
0.99141,0.2275156113705982252604087534564314410090
0.99242,0.2202210839845376577628144332265947014093
0.99343,0.2131255801515333780926653162168804556131
0.99444,0.2062259285627132676665951294125989079475
0.99545,0.1995188648404858378082593617364182136953
0.99646,0.1930010422576588502430183780234074220061
0.99747,0.1866690420957162477311186421502497978508
0.99848,0.1805193836238621341028220967928064055741
0.99949,0.1745485336838059342579043686782824806869
1.00051,0.1687529158684493157949191299849189817905
1.00152,0.1631289192856584246982265540282242000103
1.00253,0.1576729069010742445566819469604524783790
1.00354,0.1523812234565899148552858832772471942008
1.00455,0.1472502029634578657457666395202977582812
1.00556,0.1422761757712761587768568460887763649225
1.00657,0.1374554752160361270618693652068031951785
1.00758,0.1327844438522973735672394468565471470356
1.00859,0.1282594392761062795926818580483086407185
1.00960,0.1238768395467758076655684362776810303330
1.01061,0.1196330482168357495220689656889589969069
1.01162,0.1155244989806061134407499935150553938001
1.01263,0.1115476599527345930029653686688106972724
1.01364,0.1076990375888158546491268907630001194775
1.01465,0.1039751802608716024778345854429062455893
1.01566,0.1003726815009206158046950463358371052891
1.01667,0.0968881829262991933759963103511836379766
1.01768,0.0935183768606036719406304769108828622848
1.01869,0.0902600086643403215491687774374440778047
1.01970,0.0871098787893868631293514681601664051414
1.02071,0.0840648445714030773112668271096481475979
1.02172,0.0811218217741912911433743715861055534333
1.02273,0.0782777858998956743707964278655708767474
1.02374,0.0755297732786705533492010999907506629825
1.02475,0.0728748819512234635720204778408515267074
1.02576,0.0703102723572879423352688377235608641058
1.02677,0.0678331678427725043301066421008727047592
1.02778,0.0654408549979155623743665159963711630553
1.02879,0.0631306838384087798399235680335550568998
1.02980,0.0609000678409910151112072185242141131312
1.03081,0.0587464838446093567947414726404531393200
1.03182,0.0566674718277601907612250897727790288627
1.03283,0.0546606345721925429570475785112648736686
1.03384,0.0527236372226761659809390891950897639617
1.03485,0.0508542067520748042319667092669988051057
1.03586,0.0490501313405188876792806240700883790851
1.03687,0.0473092596769913997789558379736263304949
1.03788,0.0456295001912169276292452479992789449170
1.03889,0.0440088202232763667232084969782590633258
1.03990,0.0424452451379629253080949524701281916350
1.04091,0.0409368573904505261840114371807430870831
1.04192,0.0394817955494603592403457525961130158976
1.04293,0.0380782532836942064213836545150115853176
1.04394,0.0367244783169429003799599797730479622260
1.04495,0.0354187713568908796313294828905782196671
1.04596,0.0341594850023052565290981874568387866020
