0.1000000000,2.4000000000,1.9711086541,0.1240660633,428
0.1000000000,2.6000000000,1.9188332697,0.2532840392,411
0.1000000000,2.8000000000,1.8462612456,0.3565464724,412
0.1000000000,3.0000000000,1.6314770267,0.5815249715,412
0.1000000000,3.2000000000,1.4637326830,0.6716514411,413
0.1000000000,3.4000000000,1.2107332726,0.7743211306,412
0.1000000000,3.6000000000,0.9334675629,0.8071024407,412
0.1000000000,3.8000000000,0.6157004628,0.7647468810,410
0.1000000000,4.0000000000,0.3549619319,0.6446922758,411
0.1000000000,4.2000000000,0.2111130242,0.4762063934,411
0.1000000000,4.4000000000,0.1619593503,0.4570306230,421
0.1000000000,4.6000000000,0.1641158939,0.4639226810,420
0.1000000000,4.8000000000,0.0778678741,0.3277690716,421
0.1000000000,5.0000000000,0.0829679271,0.3246373044,391
0.1000000000,5.2000000000,0.0507785465,0.2342910091,358
0.1000000000,5.4000000000,0.0806065357,0.3192423696,345
0.1000000000,5.6000000000,0.0325538267,0.1819981280,355
0.1000000000,5.8000000000,0.0291923161,0.1882202238,355
0.2000000000,0.0000000000,2.0000000000,0.0000000000,355
0.2000000000,0.2000000000,2.0000000000,0.0000000001,345
0.2000000000,0.4000000000,1.9999999998,0.0000000005,345
0.2000000000,0.6000000000,1.9999999989,0.0000000075,345
0.2000000000,0.8000000000,1.9999999905,0.0000000502,345
0.2000000000,1.0000000000,1.9999998675,0.0000008839,345
0.2000000000,1.2000000000,1.9999992338,0.0000045848,350
0.2000000000,1.4000000000,1.9999817560,0.0001573443,350
0.2000000000,1.6000000000,1.9999418459,0.0004541193,350
0.2000000000,1.8000000000,1.9997936633,0.0009380299,350
0.2000000000,2.0000000000,1.9984963627,0.0064722115,350
0.2000000000,2.2000000000,1.9928034622,0.0264559259,350
0.2000000000,2.4000000000,1.9760092311,0.0892132939,350
0.2000000000,2.6000000000,1.9180559559,0.2405289339,355
0.2000000000,2.8000000000,1.7829160682,0.4166461544,364
0.2000000000,3.0000000000,1.6838788038,0.5322666882,364
0.2000000000,3.2000000000,1.3795053872,0.7142455224,360
0.2000000000,3.4000000000,1.0532571939,0.8278534425,355
0.2000000000,3.6000000000,0.8662909671,0.8190759914,360
0.2000000000,3.8000000000,0.6633009982,0.7781071302,355
0.2000000000,4.0000000000,0.3232714849,0.6008635558,360
0.2000000000,4.2000000000,0.1963609173,0.5062917979,360
0.2000000000,4.4000000000,0.1232231825,0.3862096963,359
0.2000000000,4.6000000000,0.1253676955,0.3937156970,365
0.2000000000,4.8000000000,0.0830875302,0.3049762962,365
0.2000000000,5.0000000000,0.1020168429,0.3526940999,359
0.2000000000,5.2000000000,0.0513592535,0.2451824769,359
0.2000000000,5.4000000000,0.0461972586,0.2384197937,359
0.2000000000,5.6000000000,0.0393826682,0.2338709108,364
0.2000000000,5.8000000000,0.0355157894,0.2039998823,364
0.3000000000,0.0000000000,1.9999999864,0.0000000000,364
0.3000000000,0.2000000000,1.9999999813,0.0000000179,375
0.3000000000,0.4000000000,1.9999999590,0.0000000854,364
0.3000000000,0.6000000000,1.9999998355,0.0000006992,364
0.3000000000,0.8000000000,1.9999990589,0.0000071120,364
0.3000000000,1.0000000000,1.9999968428,0.0000230485,364
0.3000000000,1.2000000000,1.9999961166,0.0000187298,364
0.3000000000,1.4000000000,1.9999625950,0.0001887836,364
0.3000000000,1.6000000000,1.9997321901,0.0018213687,364
0.3000000000,1.8000000000,1.9970917057,0.0185934972,359
0.3000000000,2.0000000000,1.9973981460,0.0091873608,359
0.3000000000,2.2000000000,1.9786805067,0.1049429410,360
0.3000000000,2.4000000000,1.9601580983,0.1491102689,359
0.3000000000,2.6000000000,1.8743905648,0.3317928332,358
0.3000000000,2.8000000000,1.8000573843,0.4109252599,358
0.3000000000,3.0000000000,1.5422062943,0.6496487274,358
0.3000000000,3.2000000000,1.3595398822,0.7324008947,353
0.3000000000,3.4000000000,1.0798203981,0.7885884108,348
0.3000000000,3.6000000000,0.8477259864,0.8153422074,348
0.3000000000,3.8000000000,0.5148995434,0.7169944578,348
0.3000000000,4.0000000000,0.3249523163,0.6149313563,343
0.3000000000,4.2000000000,0.2675545354,0.5614188350,343
0.3000000000,4.4000000000,0.1284218378,0.3812931405,343
0.3000000000,4.6000000000,0.1882458087,0.4832363433,349
0.3000000000,4.8000000000,0.0980421832,0.3541979131,344
0.3000000000,5.0000000000,0.0645113967,0.2856914433,339
0.3000000000,5.2000000000,0.0550519252,0.2405191043,339
0.3000000000,5.4000000000,0.0364223454,0.1945840025,338
0.3000000000,5.6000000000,0.0191932426,0.1259481440,338
0.3000000000,5.8000000000,0.0198575775,0.1407064587,338
0.4000000000,0.0000000000,1.9999985741,0.0000000000,338
0.4000000000,0.2000000000,1.9999982810,0.0000010497,343
0.4000000000,0.4000000000,1.9999976080,0.0000031932,348
0.4000000000,0.6000000000,1.9999954164,0.0000114480,348
0.4000000000,0.8000000000,1.9999706494,0.0002198263,349
0.4000000000,1.0000000000,1.9999647488,0.0001987270,349
0.4000000000,1.2000000000,1.9997830925,0.0021132551,354
0.4000000000,1.4000000000,1.9998139128,0.0012038791,349
0.4000000000,1.6000000000,1.9988813199,0.0083048629,359
0.4000000000,1.8000000000,1.9949943800,0.0300334025,354
0.4000000000,2.0000000000,1.9775200324,0.1273178851,354
0.4000000000,2.2000000000,1.9794243803,0.0756286124,354
0.4000000000,2.4000000000,1.9458488956,0.1816688572,354
0.4000000000,2.6000000000,1.8806281008,0.3010383746,365
0.4000000000,2.8000000000,1.7368036111,0.4998018844,370
0.4000000000,3.0000000000,1.5544915553,0.6214331452,370
0.4000000000,3.2000000000,1.3071601148,0.7511192277,360
0.4000000000,3.4000000000,1.0176449737,0.8096306581,334
0.4000000000,3.6000000000,0.8403543809,0.8271134459,328
0.4000000000,3.8000000000,0.5528100068,0.7203388578,328
0.4000000000,4.0000000000,0.3107043262,0.5974649464,350
0.4000000000,4.2000000000,0.2252070328,0.5195010693,355
0.4000000000,4.4000000000,0.1517398343,0.4320123779,350
0.4000000000,4.6000000000,0.1176397159,0.3889068103,350
0.4000000000,4.8000000000,0.1041790504,0.3630672266,355
0.4000000000,5.0000000000,0.0889219295,0.3623911318,354
0.4000000000,5.2000000000,0.0370907931,0.2003030291,355
0.4000000000,5.4000000000,0.0257561182,0.1819725221,350
0.4000000000,5.6000000000,0.0462608876,0.2396470465,323
0.4000000000,5.8000000000,0.0289162698,0.1909598387,323
0.5000000000,0.0000000000,1.9999466865,0.0000000000,318
0.5000000000,0.2000000000,1.9999422717,0.0000276240,318
0.5000000000,0.4000000000,1.9999195446,0.0000883324,323
0.5000000000,0.6000000000,1.9998686678,0.0004746811,323
0.5000000000,0.8000000000,1.9998077923,0.0006220479,345
0.5000000000,1.0000000000,1.9993920663,0.0024496223,345
0.5000000000,1.2000000000,1.9994861164,0.0021177143,345
0.5000000000,1.4000000000,1.9983212593,0.0191163861,339
0.5000000000,1.6000000000,1.9955771286,0.0264750413,339
0.5000000000,1.8000000000,1.9883073485,0.0638535832,338
0.5000000000,2.0000000000,1.9695088000,0.1504978929,348
0.5000000000,2.2000000000,1.9414600750,0.2107265251,348
0.5000000000,2.4000000000,1.8913489977,0.3166709679,343
0.5000000000,2.6000000000,1.7796707228,0.4657274555,344
0.5000000000,2.8000000000,1.6736316084,0.5708374745,344
0.5000000000,3.0000000000,1.4757834435,0.6933949990,344
0.5000000000,3.2000000000,1.1981804009,0.7967971956,317
0.5000000000,3.4000000000,1.0343290170,0.7961596269,317
0.5000000000,3.6000000000,0.8169420552,0.8182603758,333
0.5000000000,3.8000000000,0.5212659885,0.7364603130,355
0.5000000000,4.0000000000,0.2815051570,0.5639574651,350
0.5000000000,4.2000000000,0.2507794788,0.5499068740,355
0.5000000000,4.4000000000,0.1440262959,0.4050958378,350
0.5000000000,4.6000000000,0.1227830761,0.3876452019,355
0.5000000000,4.8000000000,0.1010338214,0.3644483922,355
0.5000000000,5.0000000000,0.0531562864,0.2665981470,355
0.5000000000,5.2000000000,0.0529354620,0.2583820428,350
0.5000000000,5.4000000000,0.0498606367,0.2619400821,350
0.5000000000,5.6000000000,0.0240744212,0.1658951988,297
0.5000000000,5.8000000000,0.0459757489,0.2392248013,323
0.6000000000,0.0000000000,1.9989611621,0.0000000000,318
0.6000000000,0.2000000000,1.9988919297,0.0004118232,323
0.6000000000,0.4000000000,1.9985252854,0.0012471211,350
0.6000000000,0.6000000000,1.9981788464,0.0037024067,350
0.6000000000,0.8000000000,1.9965040933,0.0104134880,350
0.6000000000,1.0000000000,1.9948526279,0.0237651083,355
0.6000000000,1.2000000000,1.9942136723,0.0253939583,355
0.6000000000,1.4000000000,1.9865635011,0.0629706755,355
0.6000000000,1.6000000000,1.9708796254,0.1233201249,355
0.6000000000,1.8000000000,1.9775724974,0.0806406658,355
0.6000000000,2.0000000000,1.9340944992,0.2202494758,355
0.6000000000,2.2000000000,1.9213352281,0.2546064785,355
0.6000000000,2.4000000000,1.8437558527,0.3762922480,345
0.6000000000,2.6000000000,1.7855443364,0.4573409255,345
0.6000000000,2.8000000000,1.6254904847,0.6110838013,344
0.6000000000,3.0000000000,1.3741225420,0.7236135872,343
0.6000000000,3.2000000000,1.1524174055,0.8049786423,348
0.6000000000,3.4000000000,0.9114836003,0.7970760324,343
0.6000000000,3.6000000000,0.7126677656,0.8126978388,343
0.6000000000,3.8000000000,0.4895301966,0.7097130684,348
0.6000000000,4.0000000000,0.3592508507,0.6631911672,348
0.6000000000,4.2000000000,0.1904135900,0.4944852516,343
0.6000000000,4.4000000000,0.0923097735,0.3328923326,348
0.6000000000,4.6000000000,0.0747059809,0.3015931211,348
0.6000000000,4.8000000000,0.0963489681,0.3395235176,348
0.6000000000,5.0000000000,0.0878032313,0.3436432979,347
0.6000000000,5.2000000000,0.0486833317,0.2505381526,353
0.6000000000,5.4000000000,0.0441536181,0.2318942804,353
0.6000000000,5.6000000000,0.0213171926,0.1523881834,348
0.6000000000,5.8000000000,0.0282611479,0.1984382648,343
0.7000000000,0.0000000000,1.9870346515,0.0000000000,343
0.7000000000,0.2000000000,1.9867010524,0.0044496672,343
0.7000000000,0.4000000000,1.9853190583,0.0104842625,348
0.7000000000,0.6000000000,1.9797520211,0.0244645675,348
0.7000000000,0.8000000000,1.9771173109,0.0364382865,348
0.7000000000,1.0000000000,1.9727130574,0.0563956191,353
0.7000000000,1.2000000000,1.9519441303,0.1465495172,348
0.7000000000,1.4000000000,1.9334923720,0.2055182418,348
0.7000000000,1.6000000000,1.9423781080,0.1881573826,348
0.7000000000,1.8000000000,1.9068800387,0.2684854541,348
0.7000000000,2.0000000000,1.8627738409,0.3516784171,348
0.7000000000,2.2000000000,1.8415520681,0.3721932404,348
0.7000000000,2.4000000000,1.7796107238,0.4589538155,348
0.7000000000,2.6000000000,1.6344718880,0.6036981430,348
0.7000000000,2.8000000000,1.4310134493,0.7176564216,348
0.7000000000,3.0000000000,1.3119280584,0.7757758869,349
0.7000000000,3.2000000000,1.1452629479,0.7899063824,349
0.7000000000,3.4000000000,0.9129093662,0.8250197100,349
0.7000000000,3.6000000000,0.6696212195,0.7857993656,344
0.7000000000,3.8000000000,0.4392700708,0.7014305511,338
0.7000000000,4.0000000000,0.3475756634,0.6444489748,355
0.7000000000,4.2000000000,0.1490057268,0.4236325094,355
0.7000000000,4.4000000000,0.1247813292,0.3969422441,355
0.7000000000,4.6000000000,0.0969751318,0.3640540149,355
0.7000000000,4.8000000000,0.0570755279,0.2516716164,338
0.7000000000,5.0000000000,0.0444922320,0.2179780836,338
0.7000000000,5.2000000000,0.0429706626,0.2292498491,338
0.7000000000,5.4000000000,0.0412353536,0.2240322808,337
0.7000000000,5.6000000000,0.0238012340,0.1499958045,331
0.7000000000,5.8000000000,0.0452727695,0.2200613833,331
0.8000000000,0.0000000000,1.8805376859,0.0000000000,331
0.8000000000,0.2000000000,1.8767518481,0.0312801644,331
0.8000000000,0.4000000000,1.8649865463,0.0694208790,331
0.8000000000,0.6000000000,1.8545727703,0.1177459417,331
0.8000000000,0.8000000000,1.8217603885,0.2037005879,331
0.8000000000,1.0000000000,1.8144734427,0.2267869141,331
0.8000000000,1.2000000000,1.7920519231,0.3147779366,331
0.8000000000,1.4000000000,1.7926862512,0.3549422968,331
0.8000000000,1.6000000000,1.8273642265,0.3774737981,331
0.8000000000,1.8000000000,1.7693302532,0.4497891896,331
0.8000000000,2.0000000000,1.7619035185,0.4617662393,326
0.8000000000,2.2000000000,1.7389745731,0.5020326773,326
0.8000000000,2.4000000000,1.5848788932,0.6189269563,326
0.8000000000,2.6000000000,1.5135374297,0.6383485528,316
0.8000000000,2.8000000000,1.4517272322,0.6968411176,321
0.8000000000,3.0000000000,1.1743151746,0.8057730494,326
0.8000000000,3.2000000000,1.0038939517,0.8146676595,354
0.8000000000,3.4000000000,0.8123003922,0.8144531667,364
0.8000000000,3.6000000000,0.6808324304,0.7879310135,364
0.8000000000,3.8000000000,0.4349082545,0.6846657918,364
0.8000000000,4.0000000000,0.3389025739,0.6248793597,364
0.8000000000,4.2000000000,0.1829026336,0.4721077161,364
0.8000000000,4.4000000000,0.1125073097,0.3909969887,359
0.8000000000,4.6000000000,0.0997762659,0.3559674894,364
0.8000000000,4.8000000000,0.0738236198,0.3143422423,364
0.8000000000,5.0000000000,0.0591780029,0.2845313456,359
0.8000000000,5.2000000000,0.0235129907,0.1563944937,354
0.8000000000,5.4000000000,0.0276964636,0.1651007951,354
0.8000000000,5.6000000000,0.0226977036,0.1727604780,354
0.8000000000,5.8000000000,0.0284678026,0.1812852931,354
0.9000000000,0.0000000000,1.2043510775,0.0000000000,353
0.9000000000,0.2000000000,1.2127083087,0.1307172634,353
0.9000000000,0.4000000000,1.2048621125,0.2579888268,348
0.9000000000,0.6000000000,1.2433066413,0.3620211973,348
0.9000000000,0.8000000000,1.2306036614,0.4425705616,348
0.9000000000,1.0000000000,1.3324423263,0.5167451062,370
0.9000000000,1.2000000000,1.3327506988,0.5750100683,370
0.9000000000,1.4000000000,1.3370162381,0.6009470777,370
0.9000000000,1.6000000000,1.4171931263,0.6311018746,370
0.9000000000,1.8000000000,1.4615875784,0.6220130835,370
0.9000000000,2.0000000000,1.5208927614,0.6394030974,370
0.9000000000,2.2000000000,1.5828607676,0.6227753576,370
0.9000000000,2.4000000000,1.4727330876,0.6964528542,370
0.9000000000,2.6000000000,1.3652644482,0.7351587607,365
0.9000000000,2.8000000000,1.1590125339,0.7967633353,365
0.9000000000,3.0000000000,1.0497432030,0.8118570222,365
0.9000000000,3.2000000000,0.8105437242,0.7985942768,365
0.9000000000,3.4000000000,0.6715346808,0.7737017574,365
0.9000000000,3.6000000000,0.5599814823,0.7441775210,365
0.9000000000,3.8000000000,0.3616656268,0.6481516692,365
0.9000000000,4.0000000000,0.2139095307,0.4995463842,365
0.9000000000,4.2000000000,0.1040540769,0.3400000019,365
0.9000000000,4.4000000000,0.0821157058,0.3057918981,365
0.9000000000,4.6000000000,0.0721390708,0.2703823129,365
0.9000000000,4.8000000000,0.0615430589,0.2812880593,375
0.9000000000,5.0000000000,0.0380897270,0.2045731334,375
0.9000000000,5.2000000000,0.0357931228,0.2097046977,375
0.9000000000,5.4000000000,0.0343322670,0.2065699131,375
0.9000000000,5.6000000000,0.0223950276,0.1181780511,375
0.9000000000,5.8000000000,0.0135546935,0.1200999336,375
1.0000000000,0.0000000000,0.1729548133,0.0000000000,375
1.0000000000,0.2000000000,0.1878809661,0.0563242048,375
1.0000000000,0.4000000000,0.2209856367,0.1412863225,375
1.0000000000,0.6000000000,0.2748402165,0.2239915979,375
1.0000000000,0.8000000000,0.3664096851,0.3538282619,375
1.0000000000,1.0000000000,0.4398805666,0.4034509616,375
1.0000000000,1.2000000000,0.5375903718,0.5457232887,375
1.0000000000,1.4000000000,0.6665214184,0.6051207425,375
1.0000000000,1.6000000000,0.7938221161,0.6632154311,375
1.0000000000,1.8000000000,0.9363892699,0.7411586725,375
1.0000000000,2.0000000000,1.0916090917,0.7613565197,375
1.0000000000,2.2000000000,1.2322907597,0.7878242153,375
1.0000000000,2.4000000000,1.1828464158,0.7883752241,370
1.0000000000,2.6000000000,1.1321385011,0.8101589577,375
1.0000000000,2.8000000000,1.0012445191,0.8246088060,370
1.0000000000,3.0000000000,0.8554324665,0.8302313957,375
1.0000000000,3.2000000000,0.7379985283,0.8123392918,370
1.0000000000,3.4000000000,0.5647263625,0.7509743326,370
1.0000000000,3.6000000000,0.4779141835,0.6981465903,375
1.0000000000,3.8000000000,0.3327969001,0.6057291050,375
1.0000000000,4.0000000000,0.2063904470,0.5037765085,370
1.0000000000,4.2000000000,0.1378320456,0.4088545135,370
1.0000000000,4.4000000000,0.1010595727,0.3710739962,370
1.0000000000,4.6000000000,0.0728835148,0.3073194832,370
1.0000000000,4.8000000000,0.0537738954,0.2467152624,374
1.0000000000,5.0000000000,0.0296760539,0.1733899186,369
1.0000000000,5.2000000000,0.0373665705,0.2186525690,364
1.0000000000,5.4000000000,0.0285641106,0.1860938677,359
1.0000000000,5.6000000000,0.0222820249,0.1782254564,369
1.0000000000,5.8000000000,0.0218341517,0.1510930364,369
1.1000000000,0.0000000000,0.0105108152,0.0000000000,379
1.1000000000,0.2000000000,0.0116006695,0.0042871049,384
1.1000000000,0.4000000000,0.0145932249,0.0115102175,379
1.1000000000,0.6000000000,0.0220689960,0.0295326759,379
1.1000000000,0.8000000000,0.0455804884,0.0894098453,379
1.1000000000,1.0000000000,0.0707329430,0.1337519868,379
1.1000000000,1.2000000000,0.1334229413,0.2531874293,379
1.1000000000,1.4000000000,0.1652677205,0.3062257918,384
1.1000000000,1.6000000000,0.2901833359,0.4536644266,384
1.1000000000,1.8000000000,0.3293671514,0.5010133709,379
1.1000000000,2.0000000000,0.5194702274,0.6481570629,384
1.1000000000,2.2000000000,0.7115325043,0.7718534070,374
1.1000000000,2.4000000000,0.7944239027,0.8136669836,384
1.1000000000,2.6000000000,0.8192692905,0.8077357215,374
1.1000000000,2.8000000000,0.8562145968,0.8282439279,374
1.1000000000,3.0000000000,0.7615788271,0.7992480751,374
1.1000000000,3.2000000000,0.5590569149,0.7381717113,374
1.1000000000,3.4000000000,0.5020813079,0.7196479517,374
1.1000000000,3.6000000000,0.3646119161,0.6346776762,374
1.1000000000,3.8000000000,0.2466178371,0.5350720375,379
1.1000000000,4.0000000000,0.1726138139,0.4573964587,374
1.1000000000,4.2000000000,0.1188909085,0.3846962666,379
1.1000000000,4.4000000000,0.0634238207,0.2720737526,379
1.1000000000,4.6000000000,0.0917155416,0.3473689482,374
1.1000000000,4.8000000000,0.0240176742,0.1326562626,374
1.1000000000,5.0000000000,0.0295844075,0.1944017275,374
1.1000000000,5.2000000000,0.0296008301,0.1902040595,374
1.1000000000,5.4000000000,0.0292774384,0.1850303007,374
1.1000000000,5.6000000000,0.0221626958,0.1594467284,374
1.1000000000,5.8000000000,0.0153352179,0.1184885214,379
1.2000000000,0.0000000000,0.0007796113,0.0000000000,379
1.2000000000,0.2000000000,0.0008394283,0.0002934515,379
1.2000000000,0.4000000000,0.0010681992,0.0008953942,379
1.2000000000,0.6000000000,0.0017092306,0.0021934320,379
1.2000000000,0.8000000000,0.0027053875,0.0056628778,379
1.2000000000,1.0000000000,0.0054118105,0.0167630967,379
1.2000000000,1.2000000000,0.0126425110,0.0384513108,379
1.2000000000,1.4000000000,0.0315922999,0.1118618148,374
1.2000000000,1.6000000000,0.0379526896,0.1108473580,374
1.2000000000,1.8000000000,0.0874260144,0.2473242916,374
1.2000000000,2.0000000000,0.1847185035,0.4117402722,374
1.2000000000,2.2000000000,0.2572390768,0.4882972859,374
1.2000000000,2.4000000000,0.4544580985,0.6708631088,369
1.2000000000,2.6000000000,0.5673364762,0.7326263283,364
1.2000000000,2.8000000000,0.6290304428,0.7498264182,379
1.2000000000,3.0000000000,0.6265128848,0.7733148368,380
1.2000000000,3.2000000000,0.4718282689,0.6902468410,380
1.2000000000,3.4000000000,0.4105318830,0.6625004452,380
1.2000000000,3.6000000000,0.2981794197,0.5941941646,380
1.2000000000,3.8000000000,0.2203548017,0.5039291481,380
1.2000000000,4.0000000000,0.1534297443,0.4404940358,380
1.2000000000,4.2000000000,0.0880160359,0.3212614474,380
1.2000000000,4.4000000000,0.0479811615,0.2391067622,385
1.2000000000,4.6000000000,0.0234584845,0.1585936701,380
1.2000000000,4.8000000000,0.0384132397,0.2211831319,375
1.2000000000,5.0000000000,0.0344957563,0.1876213682,380
1.2000000000,5.2000000000,0.0250249292,0.1566843399,375
1.2000000000,5.4000000000,0.0116460974,0.1082731939,364
1.2000000000,5.6000000000,0.0188480317,0.1736046931,364
1.2000000000,5.8000000000,0.0089305635,0.1095201806,364
1.3000000000,0.0000000000,0.0000795591,0.0000000000,364
1.3000000000,0.2000000000,0.0000852744,0.0000290493,364
1.3000000000,0.4000000000,0.0001097805,0.0000820195,364
1.3000000000,0.6000000000,0.0001584114,0.0001833736,364
1.3000000000,0.8000000000,0.0002294943,0.0004002218,364
1.3000000000,1.0000000000,0.0005313029,0.0019079292,364
1.3000000000,1.2000000000,0.0009021140,0.0028511988,364
1.3000000000,1.4000000000,0.0023492395,0.0087369859,364
1.3000000000,1.6000000000,0.0048303974,0.0191296479,364
1.3000000000,1.8000000000,0.0092931623,0.0496315846,364
1.3000000000,2.0000000000,0.0268433298,0.1223286104,364
1.3000000000,2.2000000000,0.0710934438,0.2524125391,359
1.3000000000,2.4000000000,0.1118819470,0.3177541577,359
1.3000000000,2.6000000000,0.2788291781,0.5519810906,359
1.3000000000,2.8000000000,0.3521612162,0.6361189857,364
1.3000000000,3.0000000000,0.3952292216,0.6419792221,364
1.3000000000,3.2000000000,0.3208062918,0.6137815593,364
1.3000000000,3.4000000000,0.3155538261,0.6081296704,364
1.3000000000,3.6000000000,0.2381816141,0.5184893608,364
1.3000000000,3.8000000000,0.1282689403,0.3796604829,364
1.3000000000,4.0000000000,0.1105145430,0.3785565732,364
1.3000000000,4.2000000000,0.0986651770,0.3798613442,364
1.3000000000,4.4000000000,0.0730578036,0.2854173328,364
1.3000000000,4.6000000000,0.0534568314,0.2515935200,364
1.3000000000,4.8000000000,0.0390271387,0.2069098342,369
1.3000000000,5.0000000000,0.0292922824,0.1872881286,364
1.3000000000,5.2000000000,0.0202772825,0.1385797247,364
1.3000000000,5.4000000000,0.0218660176,0.1644133031,364
1.3000000000,5.6000000000,0.0162798484,0.1157897192,369
1.3000000000,5.8000000000,0.0056234125,0.0702242551,369
1.4000000000,0.0000000000,0.0000105755,0.0000000000,374
1.4000000000,0.2000000000,0.0000112808,0.0000035673,374
1.4000000000,0.4000000000,0.0000136629,0.0000089469,374
1.4000000000,0.6000000000,0.0000144426,0.0000116748,369
1.4000000000,0.8000000000,0.0000245972,0.0000441863,369
1.4000000000,1.0000000000,0.0000513741,0.0001579607,374
1.4000000000,1.2000000000,0.0000966559,0.0004861610,374
1.4000000000,1.4000000000,0.0001433450,0.0005131901,374
1.4000000000,1.6000000000,0.0003955452,0.0031348961,379
1.4000000000,1.8000000000,0.0012061991,0.0063403885,379
1.4000000000,2.0000000000,0.0029236134,0.0128959940,379
1.4000000000,2.2000000000,0.0099260639,0.0654279073,379
1.4000000000,2.4000000000,0.0131376359,0.0934203460,374
1.4000000000,2.6000000000,0.0369022453,0.1704642519,374
1.4000000000,2.8000000000,0.1286862955,0.3831200809,374
1.4000000000,3.0000000000,0.2329835265,0.5350051726,379
1.4000000000,3.2000000000,0.2112172369,0.5154429309,379
1.4000000000,3.4000000000,0.1789737212,0.4850725114,379
1.4000000000,3.6000000000,0.1610313694,0.4336214573,379
1.4000000000,3.8000000000,0.1060078107,0.3534804008,379
1.4000000000,4.0000000000,0.0877735619,0.3240368285,379
1.4000000000,4.2000000000,0.0500533812,0.2480794077,379
1.4000000000,4.4000000000,0.0524176217,0.2455591477,379
1.4000000000,4.6000000000,0.0402481140,0.2414647625,379
1.4000000000,4.8000000000,0.0199483971,0.1543031912,374
1.4000000000,5.0000000000,0.0276334805,0.1659895328,385
1.4000000000,5.2000000000,0.0166923398,0.1091938343,390
1.4000000000,5.4000000000,0.0105933333,0.0757752483,390
1.4000000000,5.6000000000,0.0064736317,0.0627044859,395
1.4000000000,5.8000000000,0.0145111092,0.1211522113,395
1.5000000000,0.0000000000,0.0000017277,0.0000000000,394
1.5000000000,0.2000000000,0.0000018497,0.0000005470,394
1.5000000000,0.4000000000,0.0000020815,0.0000014179,394
1.5000000000,0.6000000000,0.0000027378,0.0000028309,394
1.5000000000,0.8000000000,0.0000031955,0.0000048903,394
1.5000000000,1.0000000000,0.0000062431,0.0000140768,394
1.5000000000,1.2000000000,0.0000125485,0.0000403290,394
1.5000000000,1.4000000000,0.0000197243,0.0000883278,394
1.5000000000,1.6000000000,0.0000460768,0.0001765287,394
1.5000000000,1.8000000000,0.0000965658,0.0005182873,394
1.5000000000,2.0000000000,0.0003975343,0.0031007817,394
1.5000000000,2.2000000000,0.0009079022,0.0057468467,394
1.5000000000,2.4000000000,0.0035465942,0.0301187420,389
1.5000000000,2.6000000000,0.0038329412,0.0364627011,389
1.5000000000,2.8000000000,0.0067600450,0.0357082766,394
1.5000000000,3.0000000000,0.0695006420,0.2891939108,389
